City,Region,Date,Time (GMT),Highest,MHHW (ft),MHW (ft),MSL (ft),MTL (ft),MLW (ft),MLLW (ft),Lowest (ft),Inf
San Diego,West,6/1/1944,0:00,6.508,5.268,4.409,2.411,2.45,0.491,-0.47,-1.691,0
San Diego,West,7/1/1944,0:00,6.708,5.501,4.569,2.558,2.591,0.6,-0.46,-1.789,0
San Diego,West,8/1/1944,0:00,6.909,5.619,4.848,2.781,2.801,0.75,-0.231,-1.789,0
San Diego,West,9/1/1944,0:00,7.109,5.501,4.97,2.821,2.85,0.741,-0.03,-1.389,0
San Diego,West,10/1/1944,0:00,6.508,5.258,4.799,2.571,2.611,0.429,-0.309,-1.49,0
San Diego,West,11/1/1944,0:00,6.61,5.35,4.691,2.591,2.601,0.511,-0.519,-1.891,0
San Diego,West,12/1/1944,0:00,6.81,5.511,4.638,2.558,2.591,0.55,-0.582,-1.691,0
San Diego,West,1/1/1945,0:00,6.61,5.37,4.51,2.47,2.499,0.478,-0.572,-1.891,0
San Diego,West,2/1/1945,0:00,6.508,5.019,4.32,2.26,2.289,0.258,-0.591,-1.989,0
San Diego,West,3/1/1945,0:00,6.308,4.809,4.31,2.21,2.24,0.16,-0.519,-1.891,0
San Diego,West,4/1/1945,0:00,6.111,4.838,4.29,2.21,2.25,0.209,-0.631,-1.691,0
San Diego,West,5/1/1945,0:00,6.708,5.058,4.281,2.23,2.279,0.281,-0.772,-1.989,0
San Diego,West,6/1/1945,0:00,6.909,5.449,4.609,2.591,2.611,0.609,-0.49,-1.789,0
San Diego,West,7/1/1945,0:00,7.01,5.659,4.769,2.739,2.758,0.76,-0.27,-1.49,0
San Diego,West,8/1/1945,0:00,6.708,5.57,4.789,2.768,2.781,0.78,-0.211,-1.389,0
San Diego,West,9/1/1945,0:00,6.508,5.501,4.911,2.85,2.88,0.849,-0.011,-0.992,0
San Diego,West,10/1/1945,0:00,6.708,5.281,4.819,2.709,2.758,0.701,-0.152,-1.192,0
San Diego,West,11/1/1945,0:00,7.01,5.199,4.55,2.489,2.519,0.501,-0.48,-1.989,0
San Diego,West,12/1/1945,0:00,7.21,5.429,4.559,2.548,2.581,0.609,-0.49,-2.091,0
San Diego,West,1/1/1946,0:00,6.909,5.38,4.481,2.46,2.479,0.491,-0.621,-2.291,0
San Diego,West,2/1/1946,0:00,6.41,5.16,4.418,2.401,2.42,0.429,-0.46,-1.989,0
San Diego,West,3/1/1946,0:00,6.21,5.091,4.52,2.391,2.42,0.321,-0.5,-1.589,0
San Diego,West,4/1/1946,0:00,6.308,4.989,4.471,2.361,2.381,0.281,-0.539,-1.09,0
San Diego,West,5/1/1946,0:00,6.909,5.321,4.491,2.361,2.401,0.301,-0.729,-2.091,0
San Diego,West,6/1/1946,0:00,7.109,5.55,4.569,2.529,2.558,0.56,-0.591,-2.091,0
San Diego,West,7/1/1946,0:00,7.01,5.691,4.72,2.699,2.719,0.721,-0.441,-1.891,0
San Diego,West,8/1/1946,0:00,6.61,5.419,4.691,2.66,2.68,0.678,-0.27,-1.789,0
San Diego,West,9/1/1946,0:00,6.61,5.58,4.95,2.919,2.949,0.951,0.16,-0.792,0
San Diego,West,10/1/1946,0:00,6.508,5.33,4.779,2.758,2.801,0.819,-0.099,-0.69,0
San Diego,West,11/1/1946,0:00,7.109,5.468,4.789,2.748,2.791,0.79,-0.319,-1.389,0
San Diego,West,12/1/1946,0:00,7.21,5.491,4.661,2.67,2.699,0.741,-0.391,-2.291,0
San Diego,West,1/1/1947,0:00,7.309,5.56,4.619,2.64,2.67,0.711,-0.319,-2.291,0
San Diego,West,2/1/1947,0:00,7.109,5.409,4.569,2.499,2.529,0.478,-0.46,-2.189,0
San Diego,West,3/1/1947,0:00,6.41,5.17,4.53,2.46,2.46,0.39,-0.47,-1.989,0
San Diego,West,4/1/1947,0:00,6.21,4.94,4.399,2.279,2.319,0.239,-0.68,-1.389,0
San Diego,West,5/1/1947,0:00,6.708,5.301,4.52,2.45,2.489,0.458,-0.509,-1.789,0
San Diego,West,6/1/1947,0:00,7.109,5.458,4.481,2.489,2.529,0.58,-0.539,-2.091,0
San Diego,West,7/1/1947,0:00,7.21,5.619,4.609,2.64,2.67,0.731,-0.529,-2.091,0
San Diego,West,8/1/1947,0:00,7.109,5.54,4.71,2.68,2.709,0.721,-0.362,-2.091,0
San Diego,West,9/1/1947,0:00,6.81,5.399,4.829,2.768,2.811,0.78,-0.04,-1.49,0
San Diego,West,10/1/1947,0:00,6.308,5.291,4.72,2.64,2.68,0.639,-0.25,-1.09,0
San Diego,West,11/1/1947,0:00,6.708,5.429,4.661,2.63,2.65,0.649,-0.509,-1.789,0
San Diego,West,12/1/1947,0:00,7.411,5.609,4.691,2.62,2.67,0.649,-0.591,-2.091,0
San Diego,West,1/1/1948,0:00,7.611,5.59,4.701,2.689,2.689,0.691,-0.401,-2.091,0
San Diego,West,2/1/1948,0:00,6.909,5.37,4.559,2.519,2.529,0.491,-0.441,-2.091,0
San Diego,West,3/1/1948,0:00,6.111,5.038,4.379,2.371,2.411,0.429,-0.441,-1.891,0
San Diego,West,4/1/1948,0:00,6.21,4.97,4.379,2.348,2.391,0.399,-0.582,-1.389,0
San Diego,West,5/1/1948,0:00,6.21,5.111,4.369,2.411,2.45,0.54,-0.519,-1.589,0
San Diego,West,6/1/1948,0:00,6.508,5.458,4.491,2.558,2.591,0.691,-0.401,-1.691,0
San Diego,West,7/1/1948,0:00,6.909,5.711,4.691,2.758,2.791,0.878,-0.362,-1.989,0
San Diego,West,8/1/1948,0:00,7.309,5.649,4.799,2.768,2.811,0.809,-0.309,-1.789,0
San Diego,West,9/1/1948,0:00,7.01,5.609,4.979,2.86,2.89,0.809,-0.099,-1.691,0
San Diego,West,10/1/1948,0:00,6.41,5.38,4.829,2.66,2.689,0.56,-0.319,-1.389,0
San Diego,West,11/1/1948,0:00,6.81,5.501,4.71,2.65,2.689,0.668,-0.49,-1.789,0
San Diego,West,12/1/1948,0:00,6.81,5.629,4.638,2.62,2.66,0.668,-0.591,-1.891,0
San Diego,West,1/1/1949,0:00,7.21,5.55,4.609,2.62,2.65,0.691,-0.48,-1.891,0
San Diego,West,2/1/1949,0:00,7.01,5.39,4.609,2.591,2.62,0.639,-0.329,-1.989,0
San Diego,West,3/1/1949,0:00,6.01,4.871,4.3,2.24,2.26,0.229,-0.549,-2.091,0
San Diego,West,4/1/1949,0:00,6.61,5.058,4.389,2.338,2.371,0.35,-0.572,-1.589,0
San Diego,West,5/1/1949,0:00,6.708,5.33,4.428,2.44,2.479,0.54,-0.71,-1.989,0
San Diego,West,6/1/1949,0:00,6.81,5.619,4.609,2.64,2.68,0.75,-0.549,-1.789,0
San Diego,West,7/1/1949,0:00,6.708,5.741,4.74,2.68,2.719,0.701,-0.48,-1.691,0
San Diego,West,8/1/1949,0:00,7.01,5.609,4.75,2.758,2.768,0.79,-0.26,-1.389,0
San Diego,West,9/1/1949,0:00,6.61,5.59,4.901,2.84,2.88,0.859,-0.109,-1.09,0
San Diego,West,10/1/1949,0:00,6.708,5.258,4.701,2.63,2.67,0.639,-0.329,-1.789,0
San Diego,West,11/1/1949,0:00,7.109,5.38,4.609,2.611,2.64,0.668,-0.401,-1.989,0
San Diego,West,12/1/1949,0:00,7.21,5.35,4.34,2.45,2.44,0.55,-0.621,-2.389,0
San Diego,West,1/1/1950,0:00,6.508,5.281,4.3,2.338,2.371,0.439,-0.749,-2.389,0
San Diego,West,2/1/1950,0:00,6.21,5.15,4.31,2.309,2.319,0.33,-0.621,-1.989,0
San Diego,West,3/1/1950,0:00,5.911,4.979,4.32,2.22,2.24,0.16,-0.729,-1.891,0
San Diego,West,4/1/1950,0:00,6.508,5.101,4.461,2.348,2.381,0.301,-0.582,-1.29,0
San Diego,West,5/1/1950,0:00,7.109,5.409,4.451,2.381,2.411,0.36,-0.759,-2.189,0
San Diego,West,6/1/1950,0:00,7.21,5.58,4.5,2.509,2.529,0.56,-0.729,-2.189,0
San Diego,West,7/1/1950,0:00,7.109,5.869,4.861,2.84,2.87,0.869,-0.421,-1.891,0
San Diego,West,8/1/1950,0:00,6.61,5.39,4.638,2.66,2.67,0.691,-0.29,-1.389,0
San Diego,West,9/1/1950,0:00,6.21,5.429,4.779,2.739,2.768,0.77,-0.07,-1.09,0
San Diego,West,10/1/1950,0:00,6.81,5.409,4.72,2.758,2.791,0.849,-0.129,-0.992,0
San Diego,West,11/1/1950,0:00,7.109,5.39,4.609,2.591,2.65,0.678,-0.5,-1.989,0
San Diego,West,12/1/1950,0:00,7.21,5.501,4.599,2.64,2.67,0.741,-0.47,-2.389,0
San Diego,West,1/1/1951,0:00,7.109,5.34,4.33,2.361,2.381,0.419,-0.65,-2.79,0
San Diego,West,2/1/1951,0:00,6.708,5.38,4.51,2.411,2.42,0.34,-0.611,-2.491,0
San Diego,West,3/1/1951,0:00,6.308,5.209,4.53,2.46,2.499,0.458,-0.5,-1.891,0
San Diego,West,4/1/1951,0:00,6.41,5.058,4.428,2.329,2.361,0.291,-0.65,-1.789,0
San Diego,West,5/1/1951,0:00,7.109,5.39,4.52,2.529,2.548,0.58,-0.441,-1.989,0
San Diego,West,6/1/1951,0:00,7.21,5.659,4.609,2.67,2.709,0.809,-0.431,-2.389,0
San Diego,West,7/1/1951,0:00,7.509,5.829,4.838,2.88,2.909,0.98,-0.309,-1.989,0
San Diego,West,8/1/1951,0:00,7.309,5.77,4.96,2.919,2.958,0.951,-0.109,-1.691,0
San Diego,West,9/1/1951,0:00,6.81,5.668,5.081,3.031,3.04,1.01,0.199,-0.992,0
San Diego,West,10/1/1951,0:00,6.81,5.668,5.019,2.958,3.001,0.97,0.029,-1.09,0
San Diego,West,11/1/1951,0:00,7.109,5.809,4.96,2.909,2.949,0.941,-0.24,-1.891,0
San Diego,West,12/1/1951,0:00,7.509,5.731,4.75,2.709,2.739,0.741,-0.539,-2.291,0
San Diego,West,1/1/1952,0:00,7.21,5.57,4.661,2.62,2.64,0.639,-0.45,-2.389,0
San Diego,West,2/1/1952,0:00,6.61,5.39,4.569,2.479,2.499,0.439,-0.47,-2.389,0
San Diego,West,3/1/1952,0:00,5.911,5.14,4.441,2.43,2.46,0.468,-0.401,-1.989,0
San Diego,West,4/1/1952,0:00,6.21,5.15,4.461,2.479,2.519,0.57,-0.411,-1.29,0
San Diego,West,5/1/1952,0:00,6.21,5.091,4.271,2.348,2.401,0.521,-0.591,-1.789,0
San Diego,West,6/1/1952,0:00,6.708,5.449,4.441,2.509,2.519,0.59,-0.572,-2.189,0
San Diego,West,7/1/1952,0:00,7.109,5.54,4.569,2.62,2.63,0.691,-0.5,-2.291,0
San Diego,West,8/1/1952,0:00,7.109,5.678,4.819,2.791,2.801,0.79,-0.27,-2.091,0
San Diego,West,9/1/1952,0:00,7.01,5.701,5.029,2.919,2.958,0.878,-0.001,-1.389,0
San Diego,West,10/1/1952,0:00,6.81,5.468,4.881,2.729,2.758,0.639,-0.24,-0.89,0
San Diego,West,11/1/1952,0:00,6.909,5.8,4.94,2.85,2.899,0.859,-0.29,-1.49,0
San Diego,West,12/1/1952,0:00,7.509,5.649,4.661,2.689,2.699,0.741,-0.5,-1.589,0
San Diego,West,1/1/1953,0:00,6.81,5.56,4.638,2.611,2.63,0.619,-0.5,-2.389,0
San Diego,West,2/1/1953,0:00,6.909,5.439,4.651,2.601,2.62,0.59,-0.299,-2.091,0
San Diego,West,3/1/1953,0:00,6.41,5.199,4.609,2.499,2.529,0.439,-0.299,-1.691,0
San Diego,West,4/1/1953,0:00,6.41,5.15,4.399,2.371,2.401,0.399,-0.519,-1.789,0
San Diego,West,5/1/1953,0:00,6.708,5.33,4.379,2.381,2.42,0.458,-0.67,-1.789,0
San Diego,West,6/1/1953,0:00,6.708,5.59,4.579,2.538,2.591,0.59,-0.68,-1.989,0
San Diego,West,7/1/1953,0:00,7.01,5.809,4.891,2.85,2.87,0.859,-0.26,-1.589,0
San Diego,West,8/1/1953,0:00,7.01,5.619,4.789,2.768,2.768,0.75,-0.162,-1.389,0
San Diego,West,9/1/1953,0:00,6.708,5.59,4.911,2.86,2.89,0.859,0.009,-0.992,0
San Diego,West,10/1/1953,0:00,7.21,5.439,4.871,2.83,2.87,0.859,-0.07,-1.389,0
San Diego,West,11/1/1953,0:00,7.109,5.54,4.76,2.758,2.791,0.829,-0.211,-2.091,0
San Diego,West,12/1/1953,0:00,7.01,5.521,4.579,2.64,2.67,0.75,-0.372,-1.891,0
San Diego,West,1/1/1954,0:00,7.01,5.57,4.628,2.64,2.65,0.659,-0.411,-1.691,0
San Diego,West,2/1/1954,0:00,6.508,5.399,4.599,2.581,2.591,0.58,-0.27,-1.789,0
San Diego,West,3/1/1954,0:00,6.41,5.189,4.579,2.47,2.489,0.39,-0.421,-1.389,0
San Diego,West,4/1/1954,0:00,6.308,5.12,4.441,2.329,2.361,0.281,-0.529,-1.891,0
San Diego,West,5/1/1954,0:00,7.21,5.659,4.701,2.62,2.65,0.6,-0.45,-1.989,0
San Diego,West,6/1/1954,0:00,7.21,5.78,4.75,2.729,2.768,0.8,-0.441,-1.891,0
San Diego,West,7/1/1954,0:00,7.01,5.911,4.95,2.909,2.929,0.921,-0.25,-1.691,0
San Diego,West,8/1/1954,0:00,6.508,5.609,4.901,2.85,2.87,0.839,-0.001,-1.09,0
San Diego,West,9/1/1954,0:00,6.41,5.58,4.95,2.909,2.929,0.901,0.189,-0.69,0
San Diego,West,10/1/1954,0:00,6.909,5.34,4.691,2.66,2.689,0.691,-0.221,-1.389,0
San Diego,West,11/1/1954,0:00,7.509,5.468,4.701,2.67,2.709,0.711,-0.372,-1.789,0
San Diego,West,12/1/1954,0:00,7.21,5.478,4.609,2.601,2.63,0.659,-0.45,-2.291,0
San Diego,West,1/1/1955,0:00,7.309,5.409,4.5,2.519,2.529,0.55,-0.381,-2.091,0
San Diego,West,2/1/1955,0:00,6.508,5.409,4.599,2.499,2.509,0.419,-0.391,-2.091,0
San Diego,West,3/1/1955,0:00,6.308,5.189,4.55,2.489,2.509,0.468,-0.339,-1.49,0
San Diego,West,4/1/1955,0:00,6.508,5.058,4.428,2.361,2.381,0.33,-0.539,-1.891,0
San Diego,West,5/1/1955,0:00,7.21,5.34,4.5,2.47,2.489,0.491,-0.441,-1.989,0
San Diego,West,6/1/1955,0:00,7.01,5.54,4.609,2.62,2.64,0.668,-0.47,-2.189,0
San Diego,West,7/1/1955,0:00,7.21,5.649,4.71,2.709,2.729,0.741,-0.362,-1.891,0
San Diego,West,8/1/1955,0:00,6.909,5.668,4.92,2.89,2.899,0.878,-0.011,-1.389,0
San Diego,West,9/1/1955,0:00,6.308,5.419,4.881,2.821,2.84,0.8,0.14,-0.69,0
San Diego,West,10/1/1955,0:00,6.708,5.189,4.589,2.489,2.519,0.449,-0.372,-1.49,0
San Diego,West,11/1/1955,0:00,7.109,5.409,4.579,2.519,2.558,0.54,-0.509,-2.189,0
San Diego,West,12/1/1955,0:00,7.109,5.39,4.461,2.361,2.391,0.321,-0.801,-2.491,0
San Diego,West,1/1/1956,0:00,6.909,5.281,4.481,2.381,2.401,0.321,-0.611,-2.291,0
San Diego,West,2/1/1956,0:00,6.41,5.229,4.51,2.42,2.43,0.36,-0.362,-1.891,0
San Diego,West,3/1/1956,0:00,5.809,4.97,4.389,2.348,2.371,0.36,-0.349,-1.09,0
San Diego,West,4/1/1956,0:00,6.111,5.13,4.461,2.44,2.47,0.468,-0.391,-1.09,0
San Diego,West,5/1/1956,0:00,6.308,5.219,4.428,2.46,2.489,0.54,-0.45,-1.789,0
San Diego,West,6/1/1956,0:00,7.01,5.57,4.661,2.68,2.689,0.721,-0.319,-1.891,0
San Diego,West,7/1/1956,0:00,7.21,5.59,4.691,2.739,2.729,0.76,-0.211,-1.989,0
San Diego,West,8/1/1956,0:00,7.109,5.659,4.901,2.84,2.87,0.829,-0.05,-1.789,0
San Diego,West,9/1/1956,0:00,6.708,5.511,4.93,2.801,2.821,0.711,-0.001,-1.192,0
San Diego,West,10/1/1956,0:00,6.508,5.34,4.829,2.68,2.689,0.56,-0.191,-0.89,0
San Diego,West,11/1/1956,0:00,6.81,5.468,4.701,2.65,2.67,0.629,-0.319,-1.389,0
San Diego,West,12/1/1956,0:00,7.109,5.58,4.691,2.63,2.66,0.629,-0.431,-1.789,0
San Diego,West,1/1/1957,0:00,6.909,5.521,4.661,2.611,2.63,0.59,-0.391,-2.389,0
San Diego,West,2/1/1957,0:00,7.109,5.33,4.628,2.591,2.611,0.58,-0.129,-1.691,0
San Diego,West,3/1/1957,0:00,6.111,5.029,4.54,2.45,2.47,0.39,-0.201,-1.389,0
San Diego,West,4/1/1957,0:00,6.308,5.17,4.53,2.489,2.499,0.468,-0.299,-1.691,0
San Diego,West,5/1/1957,0:00,6.508,5.531,4.691,2.67,2.689,0.691,-0.28,-1.389,0
San Diego,West,6/1/1957,0:00,7.01,5.75,4.891,2.86,2.89,0.888,-0.231,-1.389,0
San Diego,West,7/1/1957,0:00,7.21,5.901,5.111,3.05,3.05,1,0.009,-1.29,0
San Diego,West,8/1/1957,0:00,7.109,5.878,5.189,3.119,3.139,1.088,0.35,-1.09,0
San Diego,West,9/1/1957,0:00,6.81,5.668,5.111,3.021,3.031,0.951,0.268,-0.591,0
San Diego,West,10/1/1957,0:00,6.708,5.511,5.038,3.001,3.031,1.01,0.209,-1.589,0
San Diego,West,11/1/1957,0:00,7.21,5.76,5.091,3.031,3.07,1.049,0.13,-1.589,0
San Diego,West,12/1/1957,0:00,6.909,5.878,5.048,3.06,3.07,1.098,0.16,-1.389,0
San Diego,West,1/1/1958,0:00,7.01,5.78,4.94,2.929,2.919,0.901,-0.001,-1.49,0
San Diego,West,2/1/1958,0:00,7.509,5.56,4.848,2.748,2.768,0.678,-0.03,-1.192,0
San Diego,West,3/1/1958,0:00,6.61,5.311,4.789,2.709,2.709,0.629,-0.001,-0.992,0
San Diego,West,4/1/1958,0:00,6.61,5.33,4.799,2.66,2.689,0.57,-0.119,-1.29,0
San Diego,West,5/1/1958,0:00,6.909,5.609,4.809,2.63,2.65,0.491,-0.391,-1.891,0
San Diego,West,6/1/1958,0:00,7.01,5.678,4.769,2.68,2.699,0.629,-0.46,-1.691,0
San Diego,West,7/1/1958,0:00,6.81,5.77,4.989,2.86,2.89,0.8,-0.211,-1.49,0
San Diego,West,8/1/1958,0:00,7.01,5.741,5.13,3.07,3.09,1.039,0.291,-0.69,0
San Diego,West,9/1/1958,0:00,6.61,5.79,5.281,3.221,3.231,1.19,0.629,-0.49,0
San Diego,West,10/1/1958,0:00,7.01,5.76,5.229,3.178,3.191,1.161,0.439,-0.89,0
San Diego,West,11/1/1958,0:00,7.509,5.731,5.091,2.991,3.031,0.98,-0.011,-1.389,0
San Diego,West,12/1/1958,0:00,7.509,5.731,4.96,2.88,2.919,0.878,-0.109,-1.789,0
San Diego,West,1/1/1959,0:00,7.709,5.77,4.95,2.86,2.89,0.839,0.009,-1.589,0
San Diego,West,2/1/1959,0:00,6.708,5.59,4.93,2.83,2.85,0.77,-0.04,-1.389,0
San Diego,West,3/1/1959,0:00,6.111,5.248,4.71,2.611,2.63,0.56,-0.099,-0.992,0
San Diego,West,4/1/1959,0:00,6.909,5.219,4.73,2.601,2.63,0.54,-0.221,-1.49,0
San Diego,West,5/1/1959,0:00,7.109,5.39,4.691,2.63,2.65,0.609,-0.201,-1.891,0
San Diego,West,6/1/1959,0:00,7.309,5.711,4.779,2.791,2.791,0.8,-0.129,-1.691,0
San Diego,West,7/1/1959,0:00,7.21,5.8,4.93,2.909,2.929,0.931,-0.05,-1.589,0
San Diego,West,8/1/1959,0:00,6.909,5.731,5.058,3.031,3.031,1,0.18,-1.09,0
San Diego,West,9/1/1959,0:00,6.508,5.741,5.258,3.178,3.168,1.088,0.478,-0.29,0
San Diego,West,10/1/1959,0:00,6.708,5.76,5.35,3.178,3.191,1.039,0.38,-1.192,0
San Diego,West,11/1/1959,0:00,7.309,5.659,4.989,2.85,2.89,0.78,-0.139,-1.789,0
San Diego,West,12/1/1959,0:00,7.709,6,5.189,3.011,3.05,0.911,-0.119,-1.891,0
San Diego,West,1/1/1960,0:00,7.01,5.56,4.799,2.67,2.709,0.619,-0.29,-2.091,0
San Diego,West,2/1/1960,0:00,6.41,5.17,4.52,2.42,2.43,0.34,-0.319,-1.891,0
San Diego,West,3/1/1960,0:00,5.711,5.029,4.559,2.489,2.519,0.478,-0.109,-0.792,0
San Diego,West,4/1/1960,0:00,5.911,5.009,4.52,2.46,2.499,0.478,-0.27,-1.192,0
San Diego,West,5/1/1960,0:00,6.708,5.268,4.619,2.529,2.571,0.511,-0.411,-1.691,0
San Diego,West,6/1/1960,0:00,7.01,5.209,4.73,2.62,2.689,0.649,-0.309,-2.091,0
San Diego,West,7/1/1960,0:00,7.309,5.701,4.911,2.83,2.87,0.829,-0.089,-1.891,0
San Diego,West,8/1/1960,0:00,7.01,5.609,4.901,2.83,2.84,0.78,-0.191,-1.789,0
San Diego,West,9/1/1960,0:00,6.708,5.58,5.058,2.949,2.978,0.901,0.209,-1.192,0
San Diego,West,10/1/1960,0:00,6.508,5.38,4.97,2.821,2.85,0.741,0.048,-0.69,0
San Diego,West,11/1/1960,0:00,6.708,5.468,4.848,2.758,2.791,0.721,-0.099,-1.389,0
San Diego,West,12/1/1960,0:00,7.109,5.629,4.819,2.748,2.791,0.75,-0.25,-2.091,0
San Diego,West,1/1/1961,0:00,7.411,5.659,4.838,2.739,2.791,0.741,-0.221,-1.989,0
San Diego,West,2/1/1961,0:00,6.909,5.189,4.569,2.538,2.548,0.531,-0.221,-1.891,0
San Diego,West,3/1/1961,0:00,6.308,5.009,4.589,2.46,2.47,0.36,-0.24,-1.29,0
San Diego,West,4/1/1961,0:00,6.111,5.058,4.569,2.44,2.489,0.409,-0.28,-0.89,0
San Diego,West,5/1/1961,0:00,6.41,5.209,4.471,2.391,2.411,0.36,-0.572,-1.789,0
San Diego,West,6/1/1961,0:00,6.909,5.531,4.661,2.62,2.62,0.58,-0.49,-1.891,0
San Diego,West,7/1/1961,0:00,7.21,5.76,4.92,2.84,2.83,0.741,-0.299,-1.589,0
San Diego,West,8/1/1961,0:00,7.01,5.531,4.861,2.801,2.791,0.711,-0.06,-1.49,0
San Diego,West,9/1/1961,0:00,6.508,5.521,4.97,2.88,2.909,0.839,0.18,-1.09,0
San Diego,West,10/1/1961,0:00,6.508,5.229,4.809,2.739,2.768,0.741,0.019,-0.89,0
San Diego,West,11/1/1961,0:00,6.81,5.33,4.75,2.67,2.709,0.678,-0.27,-1.389,0
San Diego,West,12/1/1961,0:00,6.708,5.55,4.779,2.768,2.801,0.819,-0.109,-1.29,0
San Diego,West,1/1/1962,0:00,7.01,5.58,4.74,2.689,2.729,0.711,-0.221,-1.789,0
San Diego,West,2/1/1962,0:00,7.109,5.491,4.74,2.62,2.64,0.54,-0.231,-1.989,0
San Diego,West,3/1/1962,0:00,6.61,4.989,4.471,2.361,2.371,0.258,-0.441,-1.891,0
San Diego,West,1/1/1963,0:00,NaN,5.6,4.74,2.709,2.739,0.741,-0.211,NaN,0
San Diego,West,2/1/1963,0:00,6.708,5.37,4.681,2.571,2.591,0.501,-0.309,-1.789,0
San Diego,West,3/1/1963,0:00,6.01,5.071,4.461,2.371,2.411,0.36,-0.381,-1.691,0
San Diego,West,4/1/1963,0:00,6.708,4.999,4.491,2.401,2.42,0.35,-0.49,-1.389,0
San Diego,West,5/1/1963,0:00,6.909,5.189,4.53,2.499,2.509,0.501,-0.431,-1.789,0
San Diego,West,6/1/1963,0:00,7.109,5.619,4.74,2.739,2.758,0.78,-0.201,-1.691,0
San Diego,West,7/1/1963,0:00,7.21,5.77,4.901,2.899,2.949,1.01,-0.05,-1.29,0
San Diego,West,8/1/1963,0:00,6.909,5.76,5.009,3.001,3.031,1.059,0.081,-0.992,0
San Diego,West,9/1/1963,0:00,6.81,5.869,5.291,3.201,3.211,1.141,0.36,-0.69,0
San Diego,West,10/1/1963,0:00,6.708,5.56,5.13,2.919,2.949,0.78,0.038,-0.992,0
San Diego,West,11/1/1963,0:00,7.309,5.659,4.989,2.87,2.87,0.75,-0.26,-1.691,0
San Diego,West,12/1/1963,0:00,7.411,5.931,4.999,2.84,2.89,0.78,-0.339,-1.989,0
San Diego,West,1/1/1964,0:00,7.01,5.668,4.769,2.709,2.729,0.691,-0.372,-2.091,0
San Diego,West,2/1/1964,0:00,6.41,5.248,4.559,2.489,2.509,0.468,-0.391,-1.789,0
San Diego,West,3/1/1964,0:00,5.911,5.058,4.55,2.42,2.44,0.33,-0.349,-1.29,0
San Diego,West,4/1/1964,0:00,6.308,4.95,4.409,2.309,2.348,0.291,-0.559,-1.29,0
San Diego,West,5/1/1964,0:00,6.61,5.081,4.33,2.269,2.338,0.34,-0.69,-1.891,0
San Diego,West,6/1/1964,0:00,6.909,5.301,4.471,2.43,2.47,0.458,-0.611,-2.091,0
San Diego,West,7/1/1964,0:00,7.109,5.57,4.691,2.63,2.68,0.668,-0.401,-1.989,0
San Diego,West,8/1/1964,0:00,7.21,5.659,4.871,2.85,2.86,0.849,-0.119,-1.691,0
San Diego,West,9/1/1964,0:00,6.708,5.54,4.92,2.83,2.85,0.79,-0.07,-1.389,0
San Diego,West,10/1/1964,0:00,6.41,5.37,4.891,2.729,2.768,0.649,-0.221,-0.992,0
San Diego,West,11/1/1964,0:00,7.01,5.39,4.71,2.591,2.64,0.57,-0.421,-1.789,0
San Diego,West,12/1/1964,0:00,7.309,5.57,4.671,2.62,2.65,0.629,-0.46,-1.891,0
San Diego,West,1/1/1965,0:00,7.309,5.511,4.559,2.538,2.571,0.58,-0.591,-2.189,0
San Diego,West,2/1/1965,0:00,7.21,5.57,4.769,2.709,2.748,0.721,-0.26,-1.989,0
San Diego,West,3/1/1965,0:00,6.508,5.239,4.681,2.581,2.611,0.531,-0.27,-1.691,0
San Diego,West,4/1/1965,0:00,6.01,5.219,4.691,2.63,2.66,0.629,-0.191,-0.89,0
San Diego,West,5/1/1965,0:00,6.81,5.321,4.51,2.401,2.45,0.399,-0.529,-1.589,0
San Diego,West,6/1/1965,0:00,7.109,5.58,4.628,2.581,2.611,0.6,-0.572,-1.989,0
San Diego,West,7/1/1965,0:00,7.411,5.8,4.848,2.768,2.791,0.741,-0.421,-1.989,0
San Diego,West,8/1/1965,0:00,7.411,5.901,5.111,3.05,3.07,1.019,0.14,-1.389,0
San Diego,West,9/1/1965,0:00,6.909,5.731,5.14,3.139,3.149,1.161,0.311,-0.89,0
San Diego,West,10/1/1965,0:00,6.61,5.531,4.979,2.978,2.991,1.01,0.081,-0.69,0
San Diego,West,11/1/1965,0:00,6.81,5.59,4.901,2.909,2.929,0.97,-0.109,-0.992,0
San Diego,West,12/1/1965,0:00,NaN,5.77,4.97,3.011,3.031,1.088,0.038,NaN,0
San Diego,West,1/1/1966,0:00,7.411,5.79,4.799,2.86,2.87,0.931,-0.191,-2.189,0
San Diego,West,2/1/1966,0:00,7.21,5.491,4.671,2.558,2.571,0.478,-0.5,-2.189,0
San Diego,West,3/1/1966,0:00,NaN,5.199,4.559,2.47,2.489,0.419,-0.519,NaN,0
San Diego,West,4/1/1966,0:00,6.41,5.239,4.701,2.581,2.591,0.491,-0.421,-1.09,0
San Diego,West,5/1/1966,0:00,6.61,5.478,4.73,2.64,2.65,0.58,-0.441,-1.49,0
San Diego,West,6/1/1966,0:00,6.909,5.678,4.74,2.758,2.739,0.741,-0.45,-1.589,0
San Diego,West,7/1/1966,0:00,7.109,5.829,4.861,2.85,2.87,0.878,-0.339,-1.789,0
San Diego,West,8/1/1966,0:00,7.21,5.79,4.999,2.991,2.991,0.97,-0.05,-1.589,0
