City,Region,Date,Time (GMT),Highest,MHHW (ft),MHW (ft),MSL (ft),MTL (ft),MLW (ft),MLLW (ft),Lowest (ft),Inf
Boston,East,9/1/1939,0:00,11.075,NaN,9.576,4.904,4.776,-0.024,NaN,-2.426,0
Boston,East,10/1/1939,0:00,11.574,NaN,9.546,4.874,4.776,0.005,NaN,-2.025,0
Boston,East,11/1/1939,0:00,10.977,NaN,9.454,4.786,4.664,-0.126,NaN,-2.626,0
Boston,East,12/1/1939,0:00,11.774,NaN,9.635,4.835,4.694,-0.244,NaN,-2.124,0
Boston,East,1/1/1940,0:00,11.876,NaN,9.405,4.635,4.494,-0.414,NaN,-2.524,0
Boston,East,2/1/1940,0:00,11.675,NaN,9.795,4.996,4.864,-0.073,NaN,-2.626,0
Boston,East,3/1/1940,0:00,11.377,NaN,9.385,4.674,4.517,-0.346,NaN,-3.725,0
Boston,East,4/1/1940,0:00,13.575,NaN,9.566,4.825,4.645,-0.273,NaN,-2.025,0
Boston,East,5/1/1940,0:00,11.675,NaN,9.664,5.035,4.855,0.045,NaN,-1.924,0
Boston,East,6/1/1940,0:00,11.377,NaN,9.605,4.976,4.815,0.025,NaN,-1.523,0
Boston,East,7/1/1940,0:00,10.776,NaN,9.425,4.825,4.664,-0.096,NaN,-1.724,0
Boston,East,8/1/1940,0:00,11.075,NaN,9.395,4.727,4.566,-0.254,NaN,-2.025,0
Boston,East,9/1/1940,0:00,11.475,NaN,9.625,4.815,4.664,-0.293,NaN,-2.025,0
Boston,East,10/1/1940,0:00,12.374,NaN,9.746,4.855,4.727,-0.293,NaN,-2.226,0
Boston,East,11/1/1940,0:00,11.876,NaN,9.425,4.736,4.595,-0.234,NaN,-2.724,0
Boston,East,12/1/1940,0:00,12.174,NaN,9.484,4.746,4.625,-0.224,NaN,-2.124,0
Boston,East,1/1/1941,0:00,11.574,NaN,9.556,4.864,4.746,-0.073,NaN,-1.825,0
Boston,East,2/1/1941,0:00,11.475,NaN,9.415,4.727,4.586,-0.234,NaN,-1.924,0
Boston,East,3/1/1941,0:00,11.177,NaN,9.405,4.736,4.586,-0.234,NaN,-2.226,0
Boston,East,4/1/1941,0:00,11.574,NaN,9.444,4.805,4.645,-0.155,NaN,-2.924,0
Boston,East,5/1/1941,0:00,12.076,NaN,9.576,4.946,4.786,-0.014,NaN,-2.226,0
Boston,East,6/1/1941,0:00,11.876,NaN,9.684,4.996,4.845,0.005,NaN,-2.124,0
Boston,East,7/1/1941,0:00,11.574,NaN,9.645,4.894,4.727,-0.195,NaN,-1.825,0
Boston,East,8/1/1941,0:00,11.177,NaN,9.654,4.937,4.756,-0.145,NaN,-1.523,0
Boston,East,9/1/1941,0:00,11.275,NaN,9.536,4.864,4.707,-0.136,NaN,-1.825,0
Boston,East,10/1/1941,0:00,11.774,NaN,9.464,4.815,4.674,-0.116,NaN,-2.025,0
Boston,East,11/1/1941,0:00,11.675,NaN,9.395,4.776,4.645,-0.116,NaN,-2.626,0
Boston,East,12/1/1941,0:00,11.974,NaN,9.395,4.776,4.645,-0.106,NaN,-2.524,0
Boston,East,1/1/1942,0:00,11.075,NaN,9.244,4.635,4.517,-0.214,NaN,-3.226,0
Boston,East,2/1/1942,0:00,11.475,NaN,9.444,4.835,4.707,-0.034,NaN,-2.025,0
Boston,East,3/1/1942,0:00,12.174,NaN,9.684,4.917,4.786,-0.126,NaN,-2.226,0
Boston,East,4/1/1942,0:00,11.377,NaN,9.615,4.884,4.736,-0.145,NaN,-2.124,0
Boston,East,5/1/1942,0:00,11.974,NaN,9.664,4.884,4.717,-0.234,NaN,-2.226,0
Boston,East,6/1/1942,0:00,11.774,NaN,9.766,5.025,4.864,-0.034,NaN,-2.524,0
Boston,East,7/1/1942,0:00,11.675,NaN,9.684,4.917,4.766,-0.155,NaN,-2.226,0
Boston,East,8/1/1942,0:00,11.177,NaN,9.645,4.937,4.776,-0.096,NaN,-2.124,0
Boston,East,9/1/1942,0:00,11.475,NaN,9.717,5.045,4.884,0.065,NaN,-1.225,0
Boston,East,10/1/1942,0:00,10.776,NaN,9.425,4.927,4.786,0.137,NaN,-1.724,0
Boston,East,11/1/1942,0:00,11.574,NaN,9.454,4.917,4.786,0.104,NaN,-1.924,0
Boston,East,12/1/1942,0:00,11.974,NaN,9.385,4.756,4.615,-0.155,NaN,-2.826,0
Boston,East,1/1/1943,0:00,11.475,NaN,9.297,4.625,4.507,-0.283,NaN,-3.226,0
Boston,East,2/1/1943,0:00,12.076,NaN,9.494,4.684,4.556,-0.375,NaN,-2.324,0
Boston,East,3/1/1943,0:00,11.475,NaN,9.307,4.536,4.385,-0.536,NaN,-2.724,0
Boston,East,4/1/1943,0:00,11.177,NaN,9.517,4.727,4.586,-0.346,NaN,-1.924,0
Boston,East,5/1/1943,0:00,11.675,NaN,9.494,4.756,4.586,-0.326,NaN,-1.924,0
Boston,East,6/1/1943,0:00,11.675,NaN,9.605,4.927,4.776,-0.054,NaN,-2.124,0
Boston,East,7/1/1943,0:00,11.974,NaN,9.586,4.927,4.776,-0.034,NaN,-2.226,0
Boston,East,8/1/1943,0:00,12.174,NaN,9.674,4.986,4.835,0.005,NaN,-2.025,0
Boston,East,9/1/1943,0:00,11.574,NaN,9.645,4.966,4.835,0.015,NaN,-2.124,0
Boston,East,10/1/1943,0:00,11.377,NaN,9.855,5.215,5.074,0.304,NaN,-1.825,0
Boston,East,11/1/1943,0:00,11.675,NaN,9.674,5.025,4.904,0.127,NaN,-1.523,0
Boston,East,12/1/1943,0:00,11.774,NaN,9.215,4.546,4.415,-0.395,NaN,-2.426,0
Boston,East,1/1/1944,0:00,11.574,NaN,9.395,4.707,4.566,-0.254,NaN,-2.626,0
Boston,East,2/1/1944,0:00,12.174,NaN,9.284,4.605,4.464,-0.365,NaN,-2.626,0
Boston,East,3/1/1944,0:00,11.275,NaN,9.244,4.615,4.435,-0.375,NaN,-2.524,0
Boston,East,4/1/1944,0:00,11.675,NaN,9.415,4.786,4.635,-0.155,NaN,-2.226,0
