City,Region,Date,MHW (ft),MSL (ft),MLW (ft)
Boston,East,7/1/2001,9.956,5.281,0.379
Boston,East,8/1/2001,9.904,5.281,0.416
Boston,East,9/1/2001,9.963,5.379,0.576
Boston,East,10/1/2001,9.838,5.307,0.557
Boston,East,11/1/2001,9.704,5.163,0.422
Boston,East,12/1/2001,9.841,5.261,0.494
Boston,East,1/1/2002,9.776,5.078,0.179
Boston,East,2/1/2002,9.874,5.245,0.383
Boston,East,3/1/2002,9.592,4.828,-0.218
Boston,East,4/1/2002,9.7,5.019,0.071
Boston,East,5/1/2002,9.756,5.176,0.343
Boston,East,6/1/2002,9.851,5.284,0.507
Boston,East,7/1/2002,9.845,5.317,0.563
Boston,East,8/1/2002,9.795,5.343,0.675
Boston,East,9/1/2002,9.92,5.399,0.685
Boston,East,10/1/2002,9.894,5.389,0.701
Boston,East,11/1/2002,9.917,5.324,0.501
Boston,East,12/1/2002,9.963,5.297,0.468
Boston,East,1/1/2003,9.855,5.189,0.311
Boston,East,2/1/2003,9.405,4.792,0.035
Boston,East,3/1/2003,9.763,5.114,0.212
Boston,East,4/1/2003,9.874,5.278,0.429
Boston,East,5/1/2003,9.92,5.396,0.645
Boston,East,6/1/2003,9.996,5.507,0.773
Boston,East,7/1/2003,9.9,5.406,0.655
Boston,East,8/1/2003,10.019,5.419,0.57
Boston,East,9/1/2003,10.084,5.445,0.553
Boston,East,10/1/2003,9.914,5.334,0.507
Boston,East,11/1/2003,9.881,5.294,0.507
Boston,East,12/1/2003,9.966,5.353,0.537
Boston,East,1/1/2004,9.579,5.078,0.458
Boston,East,2/1/2004,9.52,4.943,0.183
Boston,East,3/1/2004,9.572,5.065,0.35
Boston,East,4/1/2004,9.766,5.248,0.484
Boston,East,5/1/2004,9.776,5.238,0.452
Boston,East,6/1/2004,9.992,5.389,0.553
Boston,East,7/1/2004,10.035,5.399,0.511
Boston,East,8/1/2004,9.95,5.34,0.455
Boston,East,9/1/2004,9.914,5.419,0.694
Boston,East,10/1/2004,10.156,5.704,1.052
Boston,East,11/1/2004,9.799,5.419,0.839
Boston,East,12/1/2004,9.733,5.343,0.763
Boston,East,1/1/2005,9.805,5.33,0.678
Boston,East,2/1/2005,9.94,5.334,0.504
Boston,East,3/1/2005,10.13,5.504,0.642
Boston,East,4/1/2005,10.219,5.632,0.78
Boston,East,5/1/2005,10.429,5.822,0.993
Boston,East,6/1/2005,10.212,5.599,0.744
Boston,East,7/1/2005,10.074,5.553,0.822
Boston,East,8/1/2005,9.92,5.458,0.767
Boston,East,9/1/2005,9.835,5.393,0.717
Boston,East,10/1/2005,10.055,5.639,1.0
Boston,East,11/1/2005,9.874,5.386,0.665
Boston,East,12/1/2005,9.835,5.258,0.452
Boston,East,1/1/2006,9.973,5.353,0.501
Boston,East,2/1/2006,9.733,5.265,0.606
Boston,East,3/1/2006,9.943,5.281,0.363
Boston,East,4/1/2006,9.884,5.294,0.468
Boston,East,5/1/2006,10.189,5.681,0.931
Boston,East,6/1/2006,10.071,5.622,0.934
Boston,East,7/1/2006,9.868,5.422,0.721
Boston,East,8/1/2006,9.92,5.514,0.865
Boston,East,9/1/2006,10.048,5.599,0.934
Boston,East,10/1/2006,10.002,5.576,0.973
Boston,East,11/1/2006,10.117,5.484,0.639
Boston,East,12/1/2006,9.769,5.17,0.376
Boston,East,1/1/2007,9.654,5.176,0.498
Boston,East,2/1/2007,9.477,4.963,0.245
Boston,East,3/1/2007,9.444,4.914,0.176
Boston,East,4/1/2007,10.091,5.537,0.747
Boston,East,5/1/2007,9.848,5.334,0.553
Boston,East,6/1/2007,10.15,5.652,0.924
Boston,East,7/1/2007,9.996,5.481,0.721
Boston,East,8/1/2007,10.025,5.458,0.619
Boston,East,9/1/2007,9.881,5.34,0.544
Boston,East,10/1/2007,10.048,5.514,0.747
Boston,East,11/1/2007,9.943,5.32,0.439
Boston,East,12/1/2007,9.694,5.163,0.478
Boston,East,1/1/2008,9.658,5.192,0.527
Boston,East,2/1/2008,9.69,5.153,0.396
Boston,East,3/1/2008,9.618,5.202,0.573
Boston,East,4/1/2008,9.809,5.258,0.468
Boston,East,5/1/2008,10.248,5.701,0.927
Boston,East,6/1/2008,10.124,5.524,0.701
Boston,East,7/1/2008,10.101,5.442,0.514
Boston,East,8/1/2008,10.163,5.573,0.708
Boston,East,9/1/2008,9.979,5.458,0.704
Boston,East,10/1/2008,10.071,5.573,0.845
Boston,East,11/1/2008,9.943,5.442,0.75
Boston,East,12/1/2008,9.605,5.147,0.448
Boston,East,1/1/2009,9.684,5.189,0.521
Boston,East,2/1/2009,9.92,5.33,0.553
Boston,East,3/1/2009,9.838,5.252,0.419
Boston,East,4/1/2009,9.973,5.393,0.563
Boston,East,5/1/2009,9.966,5.353,0.491
Boston,East,6/1/2009,10.448,5.803,0.918
Boston,East,7/1/2009,10.278,5.753,0.99
Boston,East,10/1/2009,10.288,5.744,0.98
Boston,East,11/1/2009,10.107,5.619,0.888
Boston,East,12/1/2009,10.117,5.524,0.685
Boston,East,1/1/2010,10.425,5.678,0.655
Boston,East,2/1/2010,10.491,5.839,0.99
Boston,East,3/1/2010,10.895,6.039,0.891
Boston,East,4/1/2010,10.481,5.75,0.74
Boston,East,5/1/2010,10.229,5.599,0.704
Boston,East,6/1/2010,10.288,5.694,0.855
Boston,East,7/1/2010,10.124,5.596,0.786
Boston,East,8/1/2010,10.166,5.599,0.79
Boston,East,9/1/2010,10.271,5.649,0.763
Boston,East,10/1/2010,10.291,5.694,0.878
Boston,East,11/1/2010,10.373,5.649,0.698
Boston,East,12/1/2010,10.524,5.763,0.819
Boston,East,1/1/2011,10.261,5.514,0.537
Boston,East,2/1/2011,10.094,5.406,0.491
Boston,East,3/1/2011,9.999,5.347,0.442
Boston,East,4/1/2011,10.16,5.494,0.566
Boston,East,5/1/2011,10.37,5.77,0.924
Boston,East,6/1/2011,10.419,5.819,0.967
Boston,East,7/1/2011,10.334,5.711,0.799
Boston,East,8/1/2011,10.471,5.773,0.773
Boston,East,9/1/2011,10.35,5.603,0.622
Boston,East,10/1/2011,10.534,5.822,0.852
Boston,East,11/1/2011,10.11,5.439,0.534
Boston,East,12/1/2011,9.868,5.317,0.56
Boston,East,1/1/2012,9.805,5.238,0.458
Boston,East,2/1/2012,9.851,5.245,0.425
Boston,East,3/1/2012,9.874,5.311,0.521
Boston,East,4/1/2012,10.219,5.596,0.714
Boston,East,5/1/2012,10.143,5.455,0.501
Boston,East,6/1/2012,10.557,5.852,0.904
Boston,East,7/1/2012,10.337,5.619,0.652
Boston,East,8/1/2012,10.274,5.58,0.606
Boston,East,9/1/2012,10.061,5.458,0.596
Boston,East,10/1/2012,10.271,5.704,0.914
Boston,East,11/1/2012,10.271,5.583,0.649
Boston,East,12/1/2012,10.291,5.662,0.816
Boston,East,1/1/2013,9.838,5.163,0.261
Boston,East,2/1/2013,10.117,5.343,0.337
Boston,East,3/1/2013,10.773,5.842,0.599
Boston,East,4/1/2013,10.268,5.379,0.196
Boston,East,5/1/2013,10.314,5.439,0.278
Boston,East,6/1/2013,10.53,5.675,0.544
Boston,East,7/1/2013,10.475,5.714,0.671
Boston,East,8/1/2013,10.297,5.626,0.704
Boston,East,9/1/2013,10.238,5.603,0.714
Boston,East,10/1/2013,10.202,5.599,0.776
Boston,East,11/1/2013,9.91,5.278,0.399
Boston,East,12/1/2013,10.101,5.291,0.242
Boston,East,1/1/2014,10.127,5.255,0.084
Boston,East,2/1/2014,9.927,5.13,0.094
Boston,East,3/1/2014,10.179,5.281,0.081
Boston,East,4/1/2014,10.363,5.478,0.291
Boston,East,5/1/2014,10.452,5.649,0.544
Boston,East,6/1/2014,10.393,5.655,0.609
Boston,East,7/1/2014,10.261,5.53,0.498
Boston,East,8/1/2014,10.334,5.619,0.612
Boston,East,9/1/2014,10.271,5.537,0.537
Boston,East,10/1/2014,10.589,5.839,0.872
Boston,East,11/1/2014,10.307,5.511,0.475
Boston,East,12/1/2014,10.36,5.517,0.458
Boston,East,1/1/2015,9.953,5.212,0.219
Boston,East,2/1/2015,10.078,5.222,0.097
Boston,East,3/1/2015,9.74,4.976,-0.021
Boston,East,4/1/2015,10.13,5.334,0.252
Boston,East,5/1/2015,9.95,5.235,0.235
Boston,East,6/1/2015,10.189,5.494,0.524
Boston,East,7/1/2015,10.461,5.717,0.688
Boston,East,8/1/2015,10.448,5.609,0.452
Boston,East,9/1/2015,10.35,5.593,0.56
Boston,East,10/1/2015,10.455,5.655,0.616
Boston,East,11/1/2015,10.074,5.366,0.422
Boston,East,12/1/2015,10.078,5.439,0.58
Boston,East,1/1/2016,10.17,5.527,0.671
Boston,East,2/1/2016,10.189,5.389,0.324
Boston,East,3/1/2016,10.107,5.425,0.465
Boston,East,4/1/2016,10.317,5.54,0.481
Boston,East,5/1/2016,10.357,5.527,0.445
Boston,East,6/1/2016,10.491,5.622,0.481
Boston,East,7/1/2016,10.432,5.586,0.478
Boston,East,8/1/2016,10.268,5.491,0.458
Boston,East,9/1/2016,10.32,5.596,0.619
Boston,East,10/1/2016,10.33,5.678,0.806
Boston,East,11/1/2016,10.196,5.566,0.724
Boston,East,12/1/2016,10.081,5.399,0.511
Boston,East,1/1/2017,10.117,5.425,0.461
Boston,East,2/1/2017,10.284,5.501,0.468
Boston,East,3/1/2017,10.078,5.196,0.005
Boston,East,4/1/2017,10.563,5.668,0.478
Boston,East,5/1/2017,10.724,5.862,0.694
Boston,East,6/1/2017,10.498,5.701,0.642
Boston,East,8/1/2017,10.199,5.586,0.747
Boston,East,9/1/2017,10.37,5.717,0.842
Boston,East,10/1/2017,10.215,5.557,0.691
Boston,East,11/1/2017,10.242,5.547,0.642
Boston,East,12/1/2017,10.051,5.268,0.291
Boston,East,1/1/2018,10.074,5.133,-0.073
Boston,East,2/1/2018,9.855,5.091,0.107
Boston,East,3/1/2018,10.967,6.059,0.849
Boston,East,4/1/2018,10.399,5.507,0.314
Boston,East,5/1/2018,10.32,5.524,0.439
Boston,East,6/1/2018,10.491,5.727,0.704
Boston,East,7/1/2018,10.229,5.511,0.494
Boston,East,8/1/2018,10.406,5.701,0.731
Boston,East,9/1/2018,10.468,5.724,0.734
Boston,East,10/1/2018,10.442,5.721,0.78
Boston,East,11/1/2018,10.357,5.589,0.632
Boston,East,12/1/2018,10.314,5.553,0.639
Boston,East,1/1/2019,10.192,5.504,0.609
Boston,East,2/1/2019,9.953,5.222,0.271
Boston,East,3/1/2019,10.061,5.399,0.521
Boston,East,4/1/2019,10.147,5.478,0.557
Boston,East,5/1/2019,10.363,5.77,0.95
Boston,East,6/1/2019,10.36,5.77,0.94
Boston,East,7/1/2019,10.435,5.776,0.845
Boston,East,8/1/2019,10.461,5.714,0.694
Boston,East,9/1/2019,10.409,5.662,0.655
Boston,East,10/1/2019,10.734,5.947,0.954
Boston,East,11/1/2019,10.314,5.691,0.852
Boston,East,12/1/2019,10.222,5.606,0.76
Boston,East,1/1/2020,10.13,5.58,0.822
Boston,East,2/1/2020,10.078,5.439,0.563
Boston,East,3/1/2020,10.199,5.576,0.714
Boston,East,4/1/2020,10.589,5.908,0.983
Boston,East,5/1/2020,10.143,5.461,0.54
Boston,East,6/1/2020,10.366,5.658,0.708
Boston,East,7/1/2020,10.452,5.76,0.832
Boston,East,8/1/2020,10.33,5.691,0.813
Boston,East,9/1/2020,10.202,5.593,0.767
Boston,East,10/1/2020,10.16,5.573,0.763
Boston,East,11/1/2020,9.989,5.439,0.691
Boston,East,12/1/2020,10.196,5.609,0.793
Boston,East,1/1/2021,10.373,5.76,0.954
Boston,East,2/1/2021,10.143,5.547,0.698
Boston,East,3/1/2021,9.884,5.183,0.232
Boston,East,4/1/2021,10.389,5.675,0.714
Boston,East,5/1/2021,10.055,5.429,0.544
Boston,East,6/1/2021,10.104,5.511,0.671
Boston,East,7/1/2021,10.307,5.767,0.993
Boston,East,8/1/2021,10.196,5.721,1.039
Boston,East,9/1/2021,10.209,5.734,1.036
Boston,East,10/1/2021,10.524,6.072,1.446
Boston,East,11/1/2021,10.215,5.652,0.924
Boston,East,12/1/2021,10.058,5.468,0.668
Boston,East,1/1/2022,10.127,5.491,0.645
Boston,East,2/1/2022,9.671,5.058,0.229
Boston,East,3/1/2022,9.989,5.337,0.445
Boston,East,4/1/2022,10.081,5.501,0.675
Boston,East,5/1/2022,10.176,5.662,0.924
Boston,East,6/1/2022,10.186,5.717,1.016
Boston,East,7/1/2022,10.074,5.603,0.895
Boston,East,8/1/2022,10.156,5.662,0.931
Boston,East,9/1/2022,10.261,5.747,1.029
Boston,East,10/1/2022,10.186,5.701,0.993
Boston,East,11/1/2022,9.94,5.498,0.881
Boston,East,12/1/2022,10.196,5.652,0.931
Boston,East,1/1/2023,10.343,5.78,1.045
Boston,East,2/1/2023,10.048,5.537,0.773
Boston,East,3/1/2023,10.419,5.954,1.324
Boston,East,4/1/2023,10.163,5.753,1.108
Boston,East,5/1/2023,10.133,5.747,1.164
Boston,East,6/1/2023,10.419,5.996,1.364
Boston,East,7/1/2023,10.353,5.865,1.15
Boston,East,8/1/2023,10.36,5.793,0.99
Seattle,West,1/1/1923,10.573,6.711,2.863
Seattle,West,2/1/1923,9.693,5.891,2.042
Seattle,West,3/1/1923,9.342,5.523,1.622
Seattle,West,4/1/1923,9.893,6.032,2.072
Seattle,West,5/1/1923,9.762,5.871,1.901
Seattle,West,6/1/1923,9.982,6.061,2.131
Seattle,West,7/1/1923,9.841,5.943,2.062
Seattle,West,8/1/1923,9.861,5.983,2.072
Seattle,West,9/1/1923,9.884,6.012,2.082
Seattle,West,10/1/1923,9.972,6.134,2.223
Seattle,West,11/1/1923,10.08,6.202,2.252
Seattle,West,12/1/1923,10.323,6.393,2.462
Seattle,West,1/1/1924,10.103,6.153,2.203
Seattle,West,2/1/1924,10.303,6.442,2.571
Seattle,West,3/1/1924,9.592,5.773,1.891
Seattle,West,4/1/1924,9.513,5.681,1.731
Seattle,West,5/1/1924,9.611,5.753,1.813
Seattle,West,6/1/1924,9.674,5.802,1.931
Seattle,West,7/1/1924,9.651,5.763,1.891
Seattle,West,8/1/1924,9.342,5.49,1.613
Seattle,West,9/1/1924,9.742,5.881,1.964
Seattle,West,10/1/1924,10.162,6.33,2.393
Seattle,West,11/1/1924,10.143,6.291,2.413
Seattle,West,12/1/1924,10.061,6.134,2.233
Seattle,West,1/1/1925,10.221,6.353,2.502
Seattle,West,2/1/1925,10.632,6.793,2.99
Seattle,West,3/1/1925,9.802,6.081,2.311
Seattle,West,4/1/1925,9.742,5.983,2.203
Seattle,West,5/1/1925,9.752,6.032,2.262
Seattle,West,6/1/1925,9.903,6.052,2.213
Seattle,West,7/1/1925,10.021,6.042,2.203
Seattle,West,8/1/1925,9.903,6.012,2.121
Seattle,West,9/1/1925,9.851,5.963,2.072
Seattle,West,10/1/1925,9.851,5.933,1.882
Seattle,West,11/1/1925,10.041,6.222,2.321
Seattle,West,12/1/1925,10.303,6.452,2.633
Seattle,West,1/1/1926,10.363,6.511,2.823
Seattle,West,2/1/1926,10.602,6.783,3.053
Seattle,West,3/1/1926,9.782,6.052,2.242
Seattle,West,4/1/1926,9.923,6.12,2.262
Seattle,West,5/1/1926,9.913,6.061,2.223
Seattle,West,6/1/1926,9.703,5.782,1.891
Seattle,West,7/1/1926,9.742,5.842,1.95
Seattle,West,8/1/1926,9.811,5.963,2.141
Seattle,West,9/1/1926,9.821,5.963,2.101
Seattle,West,10/1/1926,9.962,6.212,2.423
Seattle,West,11/1/1926,10.313,6.553,2.692
Seattle,West,12/1/1926,10.08,6.281,2.551
Seattle,West,1/1/1927,10.523,6.642,2.892
Seattle,West,2/1/1927,10.592,6.731,2.99
Seattle,West,3/1/1927,9.831,6.022,2.203
Seattle,West,4/1/1927,9.811,5.992,2.082
Seattle,West,5/1/1927,9.831,5.901,1.964
Seattle,West,6/1/1927,9.923,6.061,2.193
Seattle,West,7/1/1927,9.802,5.924,2.151
Seattle,West,8/1/1927,9.87,6.032,2.242
Seattle,West,9/1/1927,9.893,6.091,2.311
Seattle,West,10/1/1927,10.011,6.261,2.511
Seattle,West,11/1/1927,10.333,6.521,2.731
Seattle,West,12/1/1927,10.08,6.202,2.433
Seattle,West,1/1/1928,10.363,6.412,2.633
Seattle,West,2/1/1928,10.002,6.153,2.403
Seattle,West,3/1/1928,10.123,6.363,2.643
Seattle,West,4/1/1928,10.061,6.291,2.511
Seattle,West,5/1/1928,9.713,5.963,2.223
Seattle,West,6/1/1928,9.762,6.002,2.302
Seattle,West,7/1/1928,9.861,5.992,2.272
Seattle,West,8/1/1928,9.923,6.052,2.242
Seattle,West,9/1/1928,9.821,5.924,2.003
Seattle,West,10/1/1928,9.802,5.973,2.141
Seattle,West,11/1/1928,10.162,6.222,2.433
Seattle,West,12/1/1928,10.231,6.311,2.613
Seattle,West,1/1/1929,9.861,5.973,2.193
Seattle,West,2/1/1929,9.601,5.733,1.964
Seattle,West,3/1/1929,9.592,5.851,2.151
Seattle,West,4/1/1929,9.742,6.032,2.37
Seattle,West,5/1/1929,9.513,5.802,2.121
Seattle,West,6/1/1929,10.021,6.232,2.531
Seattle,West,7/1/1929,9.87,6.042,2.341
Seattle,West,8/1/1929,9.87,6.052,2.341
Seattle,West,9/1/1929,9.841,5.943,2.092
Seattle,West,10/1/1929,9.884,6.022,2.101
Seattle,West,11/1/1929,9.45,5.573,1.773
Seattle,West,12/1/1929,10.061,6.173,2.443
Seattle,West,1/1/1930,9.913,6.042,2.351
Seattle,West,2/1/1930,10.313,6.481,2.721
Seattle,West,3/1/1930,9.821,6.081,2.341
Seattle,West,4/1/1930,9.972,6.252,2.462
Seattle,West,5/1/1930,9.693,5.983,2.223
Seattle,West,6/1/1930,9.903,5.992,2.272
Seattle,West,7/1/1930,9.923,5.963,2.213
Seattle,West,8/1/1930,9.992,6.163,2.492
Seattle,West,9/1/1930,9.972,6.183,2.462
Seattle,West,10/1/1930,9.913,6.153,2.423
Seattle,West,11/1/1930,9.952,6.202,2.443
Seattle,West,12/1/1930,10.031,6.252,2.502
Seattle,West,1/1/1931,10.533,6.563,2.892
Seattle,West,2/1/1931,10.251,6.403,2.731
Seattle,West,3/1/1931,9.841,6.032,2.361
Seattle,West,4/1/1931,9.792,6.022,2.37
Seattle,West,5/1/1931,9.861,6.012,2.242
Seattle,West,6/1/1931,9.952,6.134,2.502
Seattle,West,7/1/1931,9.811,5.953,2.233
Seattle,West,8/1/1931,9.782,5.943,2.282
Seattle,West,9/1/1931,9.802,6.032,2.351
Seattle,West,10/1/1931,9.821,6.071,2.403
Seattle,West,11/1/1931,9.903,6.091,2.403
Seattle,West,12/1/1931,10.553,6.701,3.004
Seattle,West,1/1/1932,10.231,6.281,2.594
Seattle,West,2/1/1932,10.172,6.301,2.633
Seattle,West,3/1/1932,9.992,6.212,2.623
Seattle,West,4/1/1932,10.182,6.481,2.803
Seattle,West,5/1/1932,9.893,6.163,2.502
Seattle,West,6/1/1932,9.713,5.943,2.321
Seattle,West,7/1/1932,9.851,6.042,2.472
Seattle,West,8/1/1932,9.903,6.061,2.361
Seattle,West,9/1/1932,9.723,5.881,2.092
Seattle,West,10/1/1932,9.913,6.052,2.292
Seattle,West,11/1/1932,10.271,6.403,2.702
Seattle,West,12/1/1932,10.303,6.393,2.682
Seattle,West,1/1/1933,10.422,6.603,2.931
Seattle,West,2/1/1933,9.952,6.111,2.472
Seattle,West,3/1/1933,10.143,6.422,2.833
Seattle,West,4/1/1933,9.582,5.851,2.233
Seattle,West,5/1/1933,9.841,6.173,2.613
Seattle,West,6/1/1933,9.913,6.101,2.443
Seattle,West,7/1/1933,9.831,5.983,2.311
Seattle,West,8/1/1933,9.861,5.983,2.302
Seattle,West,9/1/1933,10.021,6.202,2.462
Seattle,West,10/1/1933,9.733,5.901,2.092
Seattle,West,11/1/1933,9.733,5.924,2.213
Seattle,West,12/1/1933,10.91,7.052,3.473
Seattle,West,1/1/1934,10.431,6.622,3.033
Seattle,West,2/1/1934,10.202,6.462,2.872
Seattle,West,3/1/1934,10.011,6.301,2.662
Seattle,West,4/1/1934,9.782,6.061,2.403
Seattle,West,5/1/1934,10.051,6.222,2.443
Seattle,West,6/1/1934,9.841,5.963,2.233
Seattle,West,7/1/1934,9.884,5.973,2.193
Seattle,West,8/1/1934,9.782,5.933,2.242
Seattle,West,9/1/1934,9.742,5.953,2.252
Seattle,West,10/1/1934,9.87,6.153,2.452
Seattle,West,11/1/1934,10.471,6.731,3.053
Seattle,West,12/1/1934,10.202,6.403,2.761
Seattle,West,1/1/1935,10.681,6.823,3.191
Seattle,West,2/1/1935,10.353,6.481,2.794
Seattle,West,3/1/1935,10.313,6.521,2.813
Seattle,West,4/1/1935,9.913,6.091,2.292
Seattle,West,5/1/1935,9.723,5.822,2.013
Seattle,West,6/1/1935,9.792,5.933,2.242
Seattle,West,7/1/1935,10.002,6.091,2.262
Seattle,West,8/1/1935,9.903,6.022,2.252
Seattle,West,9/1/1935,9.913,6.061,2.302
Seattle,West,10/1/1935,9.811,6.042,2.262
Seattle,West,11/1/1935,9.772,5.924,2.092
Seattle,West,12/1/1935,10.461,6.511,2.662
Seattle,West,1/1/1936,10.582,6.603,2.843
Seattle,West,2/1/1936,10.343,6.471,2.751
Seattle,West,3/1/1936,9.723,6.002,2.311
Seattle,West,4/1/1936,9.621,5.851,2.062
Seattle,West,5/1/1936,9.903,6.173,2.452
Seattle,West,6/1/1936,10.133,6.311,2.613
Seattle,West,7/1/1936,9.87,6.061,2.393
Seattle,West,8/1/1936,9.884,6.002,2.174
Seattle,West,9/1/1936,9.752,5.891,1.95
Seattle,West,10/1/1936,9.802,5.871,1.842
Seattle,West,11/1/1936,9.733,5.802,1.973
Seattle,West,12/1/1936,10.261,6.291,2.384
Seattle,West,1/1/1937,9.861,5.943,2.082
Seattle,West,2/1/1937,10.431,6.521,2.712
Seattle,West,3/1/1937,10.133,6.311,2.482
Seattle,West,4/1/1937,10.021,6.202,2.443
Seattle,West,5/1/1937,9.923,6.071,2.262
Seattle,West,6/1/1937,10.061,6.202,2.403
Seattle,West,7/1/1937,10.002,6.052,2.213
Seattle,West,8/1/1937,9.903,5.963,2.141
Seattle,West,9/1/1937,9.851,5.943,2.023
Seattle,West,10/1/1937,10.061,6.153,2.193
Seattle,West,11/1/1937,10.49,6.632,2.781
Seattle,West,12/1/1937,10.471,6.583,2.794
Seattle,West,1/1/1938,10.353,6.501,2.741
Seattle,West,2/1/1938,10.681,6.872,3.092
Seattle,West,3/1/1938,10.461,6.672,2.833
Seattle,West,4/1/1938,9.933,6.101,2.282
Seattle,West,5/1/1938,9.87,5.924,1.901
Seattle,West,6/1/1938,9.884,5.924,1.973
Seattle,West,7/1/1938,10.041,6.042,2.072
Seattle,West,8/1/1938,9.802,5.91,1.993
Seattle,West,9/1/1938,9.802,5.983,2.131
Seattle,West,10/1/1938,9.841,6.12,2.321
Seattle,West,11/1/1938,9.733,5.963,2.121
Seattle,West,12/1/1938,10.041,6.173,2.341
Seattle,West,1/1/1939,10.313,6.422,2.571
Seattle,West,2/1/1939,9.952,6.012,2.052
Seattle,West,3/1/1939,9.742,5.924,2.023
Seattle,West,4/1/1939,9.641,5.812,1.872
Seattle,West,5/1/1939,9.913,6.032,2.082
Seattle,West,6/1/1939,9.841,5.973,2.092
Seattle,West,7/1/1939,9.87,5.973,2.032
Seattle,West,8/1/1939,9.952,6.081,2.141
Seattle,West,9/1/1939,9.923,6.081,2.141
Seattle,West,10/1/1939,9.87,6.061,2.101
Seattle,West,11/1/1939,10.172,6.271,2.361
Seattle,West,12/1/1939,10.723,6.773,2.751
Seattle,West,1/1/1940,10.651,6.672,2.741
Seattle,West,2/1/1940,10.812,6.852,2.941
Seattle,West,3/1/1940,10.382,6.544,2.662
Seattle,West,4/1/1940,9.903,6.101,2.203
Seattle,West,5/1/1940,9.913,6.153,2.302
Seattle,West,6/1/1940,9.782,5.943,2.042
Seattle,West,7/1/1940,9.952,6.061,2.262
Seattle,West,8/1/1940,9.943,5.992,2.052
Seattle,West,9/1/1940,10.162,6.271,2.223
Seattle,West,10/1/1940,10.402,6.471,2.361
Seattle,West,11/1/1940,10.241,6.353,2.361
Seattle,West,12/1/1940,10.871,6.941,3.073
Seattle,West,1/1/1941,10.802,6.911,2.99
Seattle,West,2/1/1941,10.743,6.882,3.073
Seattle,West,3/1/1941,10.481,6.701,2.803
Seattle,West,4/1/1941,10.113,6.321,2.433
Seattle,West,5/1/1941,10.153,6.33,2.443
Seattle,West,6/1/1941,9.943,6.081,2.16
Seattle,West,7/1/1941,10.061,6.134,2.203
Seattle,West,8/1/1941,10.08,6.202,2.292
Seattle,West,9/1/1941,10.192,6.291,2.351
Seattle,West,10/1/1941,10.031,6.183,2.223
Seattle,West,11/1/1941,10.461,6.603,2.662
Seattle,West,12/1/1941,10.881,7.003,3.171
Seattle,West,1/1/1942,10.431,6.553,2.672
Seattle,West,2/1/1942,10.251,6.432,2.571
Seattle,West,3/1/1942,9.87,6.061,2.174
Seattle,West,4/1/1942,10.294,6.462,2.521
Seattle,West,5/1/1942,10.113,6.202,2.121
Seattle,West,6/1/1942,9.962,6.032,2.052
Seattle,West,7/1/1942,10.143,6.163,2.223
Seattle,West,8/1/1942,9.972,6.081,2.174
Seattle,West,9/1/1942,9.841,6.002,2.121
Seattle,West,10/1/1942,9.831,6.071,2.272
Seattle,West,11/1/1942,10.294,6.471,2.594
Seattle,West,12/1/1942,10.372,6.491,2.653
Seattle,West,1/1/1943,10.202,6.301,2.433
Seattle,West,2/1/1943,10.353,6.452,2.571
Seattle,West,3/1/1943,10.031,6.202,2.321
Seattle,West,4/1/1943,10.08,6.301,2.413
Seattle,West,5/1/1943,9.742,5.924,2.023
Seattle,West,6/1/1943,10.041,6.183,2.321
Seattle,West,7/1/1943,9.952,6.091,2.193
Seattle,West,8/1/1943,9.933,6.071,2.203
Seattle,West,9/1/1943,9.893,6.052,2.16
Seattle,West,10/1/1943,10.162,6.353,2.452
Seattle,West,11/1/1943,10.071,6.212,2.331
Seattle,West,12/1/1943,10.143,6.193,2.223
Seattle,West,1/1/1944,10.451,6.501,2.571
Seattle,West,2/1/1944,10.153,6.242,2.341
Seattle,West,3/1/1944,9.831,5.983,2.141
Seattle,West,4/1/1944,9.903,6.12,2.282
Seattle,West,5/1/1944,9.693,5.953,2.141
Seattle,West,6/1/1944,9.821,6.042,2.262
Seattle,West,7/1/1944,9.884,6.012,2.252
Seattle,West,8/1/1944,9.884,5.973,2.131
Seattle,West,9/1/1944,9.982,6.081,2.111
Seattle,West,10/1/1944,10.031,6.091,2.032
Seattle,West,11/1/1944,10.451,6.563,2.721
Seattle,West,12/1/1944,10.294,6.353,2.423
Seattle,West,1/1/1945,10.402,6.471,2.58
Seattle,West,2/1/1945,10.202,6.373,2.571
Seattle,West,3/1/1945,10.182,6.383,2.541
Seattle,West,4/1/1945,9.562,5.773,1.921
Seattle,West,5/1/1945,10.094,6.242,2.413
Seattle,West,6/1/1945,9.893,5.992,2.111
Seattle,West,7/1/1945,10.011,6.111,2.233
Seattle,West,8/1/1945,9.962,6.052,2.223
Seattle,West,9/1/1945,9.893,6.012,2.131
Seattle,West,10/1/1945,9.851,6.042,2.141
Seattle,West,11/1/1945,10.431,6.603,2.741
Seattle,West,12/1/1945,10.733,6.872,3.112
Seattle,West,1/1/1946,10.333,6.452,2.721
Seattle,West,2/1/1946,10.471,6.632,2.941
Seattle,West,3/1/1946,10.103,6.373,2.633
Seattle,West,4/1/1946,9.972,6.183,2.351
Seattle,West,5/1/1946,10.071,6.153,2.242
Seattle,West,6/1/1946,10.103,6.202,2.311
Seattle,West,7/1/1946,10.123,6.173,2.321
Seattle,West,8/1/1946,9.87,5.973,2.174
